ID,ecozone,gender,reproduction,embryo
Jacana_spinosa,T,D,O,T
Bartramia_longicauda,T,D,O,T
Numenius_arquata,T,D,O,T
Numenius_phaeopus,T,D,O,T
Numenius_tahitiensis,T,D,O,T
Limosa_haemastica,T,D,O,T
Limosa_limosa,T,D,O,T
Arenaria_interpres,T,D,O,T
Arenaria_melanocephala,T,D,O,T
Calidris_alpina,T,D,O,T
Calidris_bairdii,T,D,O,T
Calidris_ferruginea,T,D,O,T
Calidris_fuscicollis,T,D,O,T
Calidris_himantopus,T,D,O,T
Calidris_maritima,T,D,O,T
Calidris_mauri,T,D,O,T
Calidris_melanotos,T,D,O,T
Calidris_minuta,T,D,O,T
Calidris_minutilla,T,D,O,T
Calidris_pusilla,T,D,O,T
Philomachus_pugnax,T,D,O,T
Limnodromus_griseus,T,D,O,T
Scolopax_minor,T,D,O,T
Coenocorypha_aucklandica,T,D,O,T
Coenocorypha_huegeli,T,D,O,T
Coenocorypha_pusilla,T,D,O,T
Gallinago_delicata,T,D,O,T
Gallinago_gallinago,T,D,O,T
Phalaropus_lobatus,T,D,O,T
Actitis_macularius,T,D,O,T
Tringa_flavipes,T,D,O,T
Tringa_totanus,T,D,O,T
Pedionomus_torquatus,T,D,O,T
Uria_aalge,M,D,O,T
Uria_lomvia,M,D,O,T
Alle_alle,M,D,O,T
Pinguinus_impennis,M,D,O,T
Alca_torda,M,D,O,T
Synthliboramphus_scrippsi,M,D,O,T
Cepphus_columba,M,D,O,T
Cepphus_grylle,M,D,O,T
Brachyramphus_brevirostris,M,D,O,T
Brachyramphus_marmoratus,M,D,O,T
Ptychoramphus_aleuticus,M,D,O,T
Aethia_cristatella,M,D,O,T
Aethia_pusilla,M,D,O,T
Aethia_psittacula,M,D,O,T
Aethia_pygmaea,M,D,O,T
Cerorhinca_monocerata,M,D,O,T
Fratercula_arctica,M,D,O,T
Fratercula_cirrhata,M,D,O,T
Onychoprion_fuscatus,M,D,O,T
Onychoprion_anaethetus,M,D,O,T
Sterna_dougallii,M,D,O,T
Sterna_forsteri,T,D,O,T
Sterna_hirundo,T,D,O,T
Sterna_paradisaea,T,D,O,T
Sterna_sumatrana,M,D,O,T
Thalasseus_bergii,M,D,O,T
Thalasseus_elegans,M,D,O,T
Thalasseus_sandvicensis,M,D,O,T
Chlidonias_hybrida,T,D,O,T
Chlidonias_leucopterus,T,D,O,T
Chlidonias_niger,T,D,O,T
Gelochelidon_nilotica,T,D,O,T
Hydroprogne_caspia,T,D,O,T
Sternula_albifrons,T,D,O,T
Sternula_antillarum,T,D,O,T
Chroicocephalus_ridibundus,T,D,O,T
Leucophaeus_atricilla,T,D,O,T
Larus_argentatus,T,D,O,T
Larus_californicus,T,D,O,T
Larus_crassirostris,T,D,O,T
Larus_delawarensis,T,D,O,T
Larus_dominicanus,M,D,O,T
Larus_fuscus,T,D,O,T
Larus_glaucescens,M,D,O,T
Larus_marinus,M,D,O,T
Larus_occidentalis,M,D,O,T
Larus_pacificus,M,D,O,T
Ichthyaetus_audouinii,M,D,O,T
Rissa_tridactyla,M,D,O,T
Rissa_brevirostris,M,D,O,T
Xema_sabini,M,D,O,T
Creagrus_furcatus,M,D,O,T
Rynchops_niger,T,D,O,T
Gygis_alba,M,D,O,T
Anous_cerulea,M,D,O,T
Anous_minutus,M,D,O,T
Anous_stolidus,M,D,O,T
Anous_tenuirostris,M,D,O,T
Stercorarius_longicaudus,T,D,O,T
Stercorarius_parasiticus,T,D,O,T
Stercorarius_pomarinus,T,D,O,T
Stercorarius_skua,M,D,O,T
Stercorarius_maccormicki,M,D,O,T
Stercorarius_antarcticus,M,D,O,T
Dromas_ardeola,M,D,O,T
Turnix_sylvaticus,T,D,O,T
Burhinus_capensis,T,D,O,T
Burhinus_grallarius,T,D,O,T
Burhinus_oedicnemus,T,D,O,T
Chionis_albus,M,D,O,T
Chionis_minor,M,D,O,T
Himantopus_mexicanus,T,D,O,T
Himantopus_novaezelandiae,T,D,O,T
Recurvirostra_americana,T,D,O,T
Haematopus_bachmani,T,D,O,T
Haematopus_moquini,T,D,O,T
Haematopus_ostralegus,T,D,O,T
Vanellus_vanellus,T,D,O,T
Vanellus_armatus,T,D,O,T
Vanellus_coronatus,T,D,O,T
Charadrius_hiaticula,T,D,O,T
Charadrius_melodus,T,D,O,T
Charadrius_montanus,T,D,O,T
Charadrius_morinellus,T,D,O,T
Charadrius_nivosus,T,D,O,T
Charadrius_pecuarius,T,D,O,T
Charadrius_semipalmatus,T,D,O,T
Charadrius_vociferus,T,D,O,T
Pluvialis_apricaria,T,D,O,T
Pluvialis_dominica,T,D,O,T
Pluvialis_squatarola,T,D,O,T
Antrostomus_vociferus,T,D,O,T
Caprimulgus_europaeus,T,D,O,T
Caprimulgus_pectoralis,T,D,O,T
Chordeiles_minor,T,D,O,T
Eleothreptus_candicans,T,D,O,T
Phalaenoptilus_nuttallii,T,D,O,T
Setopagis_parvula,T,D,O,T
Systellura_longirostris,T,D,O,T
Nyctibius_grandis,T,D,O,T
Nyctibius_griseus,T,D,O,T
Steatornis_caripensis,T,D,O,T
Podargus_strigoides,T,D,O,T
Aegotheles_cristatus,T,D,O,T
Cypseloides_cherriei,T,D,O,T
Cypseloides_cryptus,T,D,O,T
Cypseloides_fumigatus,T,D,O,T
Cypseloides_niger,T,D,O,T
Streptoprocne_biscutata,T,D,O,T
Streptoprocne_rutila,T,D,O,T
Streptoprocne_zonaris,T,D,O,T
Aerodramus_bartschi,T,D,O,T
Aerodramus_brevirostris,T,D,O,T
Aerodramus_fuciphagus,T,D,O,T
Aerodramus_hirundinaceus,T,D,O,T
Aerodramus_maximus,T,D,O,T
Aerodramus_spodiopygius,T,D,O,T
Collocalia_esculenta,T,D,O,T
Chaetura_brachyura,T,D,O,T
Chaetura_pelagica,T,D,O,T
Chaetura_vauxi,T,D,O,T
Aeronautes_saxatalis,T,D,O,T
Apus_affinis,T,D,O,T
Apus_apus,T,D,O,T
Apus_pallidus,T,D,O,T
Cypsiurus_balasiensis,T,D,O,T
Tachymarptis_melba,T,D,O,T
Phaethornis_augusti,T,D,O,T
Phaethornis_nattereri,T,D,O,T
Phaethornis_ruber,T,D,O,T
Coeligena_torquata,T,D,O,T
Phlogophilus_harterti,T,D,O,T
Lampornis_clemenciae,T,D,O,T
Sternoclyta_cyanopectus,T,D,O,T
Archilochus_alexandri,T,D,O,T
Doricha_eliza,T,D,O,T
Selasphorus_rufus,T,D,O,T
Selasphorus_sasin,T,D,O,T
Campylopterus_hemileucurus,T,D,O,T
Chionomesa_fimbriata,T,D,O,T
Chlorostilbon_lucidus,T,D,O,T
Chlorostilbon_mellisugus,T,D,O,T
Saucerottia_tobaci,T,D,O,T
Thalurania_furcata,T,D,O,T
Phaethon_lepturus,M,D,O,T
Phaethon_rubricauda,M,D,O,T
Phaethon_aethereus,M,D,O,T
Rhynochetos_jubatus,T,D,O,T
Gavia_stellata,T,D,O,T
Gavia_immer,T,D,O,T
Pterodroma_atrata,M,D,O,T
Pterodroma_axillaris,M,D,O,T
Pterodroma_hypoleuca,M,D,O,T
Pterodroma_incerta,M,D,O,T
Pterodroma_leucoptera,M,D,O,T
Pterodroma_macroptera,M,D,O,T
Pterodroma_nigripennis,M,D,O,T
Pterodroma_phaeopygia,M,D,O,T
Pterodroma_pycrofti,M,D,O,T
Pterodroma_sandwichensis,M,D,O,T
Pterodroma_solandri,M,D,O,T
Macronectes_giganteus,M,D,O,T
Macronectes_halli,M,D,O,T
Fulmarus_glacialis,M,D,O,T
Fulmarus_glacialoides,M,D,O,T
Pagodroma_nivea,M,D,O,T
Thalassoica_antarctica,M,D,O,T
Daption_capense,M,D,O,T
Procellaria_cinerea,M,D,O,T
Procellaria_aequinoctialis,M,D,O,T
Pachyptila_belcheri,M,D,O,T
Pachyptila_vittata,M,D,O,T
Halobaena_caerulea,M,D,O,T
Bulweria_bulwerii,M,D,O,T
Puffinus_assimilis,M,D,O,T
Puffinus_baroli,M,D,O,T
Puffinus_gavia,M,D,O,T
Puffinus_huttoni,M,D,O,T
Puffinus_lherminieri,M,D,O,T
Puffinus_opisthomelas,M,D,O,T
Puffinus_puffinus,M,D,O,T
Calonectris_borealis,M,D,O,T
Calonectris_leucomelas,M,D,O,T
Ardenna_carneipes,M,D,O,T
Ardenna_gravis,M,D,O,T
Ardenna_grisea,M,D,O,T
Ardenna_pacifica,M,D,O,T
Ardenna_tenuirostris,M,D,O,T
Pseudobulweria_rostrata,M,D,O,T
Pelecanoides_georgicus,M,D,O,T
Pelecanoides_urinatrix,M,D,O,T
Diomedea_exulans,M,D,O,T
Diomedea_epomophora,M,D,O,T
Phoebastria_immutabilis,M,D,O,T
Phoebastria_nigripes,M,D,O,T
Thalassarche_melanophrys,M,D,O,T
Thalassarche_cauta,M,D,O,T
Thalassarche_chrysostoma,M,D,O,T
Phoebetria_fusca,M,D,O,T
Phoebetria_palpebrata,M,D,O,T
Hydrobates_pelagicus,M,D,O,T
Oceanodroma_microsoma,M,D,O,T
Oceanodroma_leucorhoa,M,D,O,T
Oceanodroma_castro,M,D,O,T
Oceanodroma_furcata,M,D,O,T
Oceanodroma_tristrami,M,D,O,T
Pelagodroma_marina,M,D,O,T
Oceanites_oceanicus,M,D,O,T
Fregetta_tropica,M,D,O,T
Aptenodytes_forsteri,T,D,O,T
Spheniscus_demersus,M,D,O,T
Spheniscus_humboldti,M,D,O,T
Eudyptula_minor,M,D,O,T
Eudyptes_chrysocome,M,D,O,T
Eudyptes_chrysolophus,M,D,O,T
Eudyptes_pachyrhynchus,M,D,O,T
Pygoscelis_adeliae,T,D,O,T
Pygoscelis_antarcticus,T,D,O,T
Pygoscelis_papua,M,D,O,T
Ciconia_abdimii,T,D,O,T
Ciconia_ciconia,T,D,O,T
Ciconia_maguari,T,D,O,T
Ciconia_stormi,T,D,O,T
Mycteria_americana,T,D,O,T
Mycteria_cinerea,T,D,O,T
Mycteria_leucocephala,T,D,O,T
Leptoptilos_crumeniferus,T,D,O,T
Leucocarbo_atriceps,M,D,O,T
Microcarbo_africanus,T,D,O,T
Microcarbo_coronatus,M,D,O,T
Microcarbo_niger,T,D,O,T
Phalacrocorax_aristotelis,M,D,O,T
Phalacrocorax_auritus,M,D,O,T
Phalacrocorax_brasilianus,T,D,O,T
Phalacrocorax_carbo,T,D,O,T
Phalacrocorax_pelagicus,M,D,O,T
Fregata_aquila,M,D,O,T
Fregata_ariel,M,D,O,T
Fregata_magnificens,M,D,O,T
Fregata_minor,M,D,O,T
Morus_bassanus,M,D,O,T
Morus_capensis,M,D,O,T
Morus_serrator,M,D,O,T
Sula_nebouxii,M,D,O,T
Sula_dactylatra,M,D,O,T
Sula_leucogaster,M,D,O,T
Papasula_abbotti,M,D,O,T
Platalea_ajaja,T,D,O,T
Platalea_alba,T,D,O,T
Platalea_leucorodia,T,D,O,T
Platalea_regia,T,D,O,T
Eudocimus_albus,T,D,O,T
Eudocimus_ruber,T,D,O,T
Geronticus_calvus,T,D,O,T
Geronticus_eremita,T,D,O,T
Lophotibis_cristata,T,D,O,T
Nipponia_nippon,T,D,O,T
Plegadis_chihi,T,D,O,T
Plegadis_falcinellus,T,D,O,T
Threskiornis_aethiopicus,T,D,O,T
Threskiornis_molucca,T,D,O,T
Ardea_alba,T,D,O,T
Ardea_cinerea,T,D,O,T
Ardea_herodias,T,D,O,T
Ardea_purpurea,T,D,O,T
Ardeola_idae,T,D,O,T
Bubulcus_ibis,T,D,O,T
Butorides_virescens,T,D,O,T
Cochlearius_cochlearius,T,D,O,T
Egretta_caerulea,T,D,O,T
Egretta_gularis,T,D,O,T
Egretta_thula,T,D,O,T
Egretta_tricolor,T,D,O,T
Ixobrychus_minutus,T,D,O,T
Nycticorax_nycticorax,T,D,O,T
Scopus_umbretta,T,D,O,T
Balaeniceps_rex,T,D,O,T
Pelecanus_erythrorhynchos,T,D,O,T
Pelecanus_occidentalis,M,D,O,T
Pelecanus_onocrotalus,T,D,O,T
Chelictinia_riocourii,T,D,O,T
Elanus_caeruleus,T,D,O,T
Gypaetus_barbatus,T,D,O,T
Neophron_percnopterus,T,D,O,T
Pernis_apivorus,T,D,O,T
Circaetus_cinereus,T,D,O,T
Circaetus_pectoralis,T,D,O,T
Necrosyrtes_monachus,T,D,O,T
Gyps_rueppellii,T,D,O,T
Gyps_africanus,T,D,O,T
Gyps_coprotheres,T,D,O,T
Torgos_tracheliotus,T,D,O,T
Harpia_harpyja,T,D,O,T
Morphnus_guianensis,T,D,O,T
Aquila_chrysaetos,T,D,O,T
Aquila_rapax,T,D,O,T
Aquila_spilogaster,T,D,O,T
Aquila_verreauxii,T,D,O,T
Hieraaetus_morphnoides,T,D,O,T
Stephanoaetus_coronatus,T,D,O,T
Accipiter_cooperii,T,D,O,T
Accipiter_fasciatus,T,D,O,T
Accipiter_nisus,T,D,O,T
Accipiter_striatus,T,D,O,T
Circus_aeruginosus,T,D,O,T
Circus_cyaneus,T,D,O,T
Milvus_migrans,T,D,O,T
Milvus_milvus,T,D,O,T
Haliaeetus_albicilla,T,D,O,T
Haliaeetus_leucocephalus,T,D,O,T
Haliaeetus_pelagicus,T,D,O,T
Butastur_rufipennis,T,D,O,T
Buteo_brachyurus,T,D,O,T
Buteo_jamaicensis,T,D,O,T
Buteo_lagopus,T,D,O,T
Buteo_lineatus,T,D,O,T
Buteo_oreophilus,T,D,O,T
Buteo_plagiatus,T,D,O,T
Buteo_platypterus,T,D,O,T
Buteo_rufofuscus,T,D,O,T
Buteo_swainsoni,T,D,O,T
Buteogallus_anthracinus,T,D,O,T
Ictinia_mississippiensis,T,D,O,T
Parabuteo_unicinctus,T,D,O,T
Pandion_haliaetus,T,D,O,T
Sagittarius_serpentarius,T,D,O,T
Cathartes_aura,T,D,O,T
Coragyps_atratus,T,D,O,T
Sarcoramphus_papa,T,D,O,T
Vultur_gryphus,T,D,O,T
Tyto_alba,T,D,O,T
Ninox_novaeseelandiae,T,D,O,T
Ninox_strenua,T,D,O,T
Micrathene_whitneyi,T,D,O,T
Aegolius_acadicus,T,D,O,T
Aegolius_funereus,T,D,O,T
Athene_brama,T,D,O,T
Athene_noctua,T,D,O,T
Surnia_ulula,T,D,O,T
Glaucidium_brasilianum,T,D,O,T
Otus_senegalensis,T,D,O,T
Asio_otus,T,D,O,T
Asio_flammeus,T,D,O,T
Bubo_bengalensis,T,D,O,T
Bubo_bubo,T,D,O,T
Bubo_lacteus,T,D,O,T
Bubo_scandiacus,T,D,O,T
Bubo_virginianus,T,D,O,T
Psiloscops_flammeolus,T,D,O,T
Megascops_asio,T,D,O,T
Megascops_choliba,T,D,O,T
Megascops_kennicottii,T,D,O,T
Megascops_trichopsis,T,D,O,T
Strix_occidentalis,T,D,O,T
Strix_uralensis,T,D,O,T
Urocolius_macrourus,T,D,O,T
Leptosomus_discolor,T,D,O,T
Euptilotis_neoxenus,T,D,O,T
Upupa_epops,T,D,O,T
Rhinopomastus_cyanomelas,T,D,O,T
Anthracoceros_malayanus,T,D,O,T
Buceros_bicornis,T,D,O,T
Rhabdotorrhinus_corrugatus,T,D,O,T
Rhabdotorrhinus_exarhatus,T,D,O,T
Rhabdotorrhinus_waldeni,T,D,O,T
Tockus_monteiri,T,D,O,T
Bucorvus_abyssinicus,T,D,O,T
Bucorvus_leadbeateri,T,D,O,T
Ceryle_rudis,T,D,O,T
Halcyon_smyrnensis,T,D,O,T
Megaceryle_alcyon,T,D,O,T
Todiramphus_cinnamominus,T,D,O,T
Coracias_benghalensis,T,D,O,T
Coracias_cyanogaster,T,D,O,T
Coracias_naevius,T,D,O,T
Eurystomus_orientalis,T,D,O,T
Merops_apiaster,T,D,O,T
Merops_bulocki,T,D,O,T
Merops_orientalis,T,D,O,T
Merops_pusillus,T,D,O,T
Merops_viridis,T,D,O,T
Micromonacha_lanceolata,T,D,O,T
Lybius_torquatus,T,D,O,T
Aulacorhynchus_prasinus,T,D,O,T
Pteroglossus_bailloni,T,D,O,T
Pteroglossus_castanotis,T,D,O,T
Pteroglossus_torquatus,T,D,O,T
Pteroglossus_viridis,T,D,O,T
Ramphastos_dicolorus,T,D,O,T
Ramphastos_sulfuratus,T,D,O,T
Ramphastos_toco,T,D,O,T
Selenidera_piperivora,T,D,O,T
Indicator_indicator,T,D,O,T
Indicator_minor,T,D,O,T
Campephilus_magellanicus,T,D,O,T
Dryobates_pubescens,T,D,O,T
Dryocopus_martius,T,D,O,T
Dryocopus_pileatus,T,D,O,T
Jynx_torquilla,T,D,O,T
Leuconotopicus_borealis,T,D,O,T
Melanerpes_formicivorus,T,D,O,T
Picoides_arcticus,T,D,O,T
Picumnus_nebulosus,T,D,O,T
Cariama_cristata,T,D,O,T
Falco_berigora,T,D,O,T
Falco_biarmicus,T,D,O,T
Falco_chicquera,T,D,O,T
Falco_columbarius,T,D,O,T
Falco_mexicanus,T,D,O,T
Falco_naumanni,T,D,O,T
Falco_peregrinus,T,D,O,T
Falco_sparverius,T,D,O,T
Falco_tinnunculus,T,D,O,T
Herpetotheres_cachinnans,T,D,O,T
Strigops_habroptila,T,D,O,T
Nestor_notabilis,T,D,O,T
Nymphicus_hollandicus,T,D,O,T
Calyptorhynchus_banksii,T,D,O,T
Calyptorhynchus_lathami,T,D,O,T
Zanda_funerea,T,D,O,T
Zanda_latirostris,T,D,O,T
Probosciger_aterrimus,T,D,O,T
Eolophus_roseicapilla,T,D,O,T
Cacatua_ophthalmica,T,D,O,T
Cacatua_moluccensis,T,D,O,T
Cacatua_pastinator,T,D,O,T
Cacatua_tenuirostris,T,D,O,T
Lophochroa_leadbeateri,T,D,O,T
Cyanoramphus_novaezelandiae,T,D,O,T
Poicephalus_robustus,T,D,O,T
Poicephalus_cryptoxanthus,T,D,O,T
Prosopeia_tabuensis,T,D,O,T
Ara_ararauna,T,D,O,T
Ara_glaucogularis,T,D,O,T
Ara_macao,T,D,O,T
Cyanoliseus_patagonus,T,D,O,T
Cyanopsitta_spixii,T,D,O,T
Enicognathus_ferrugineus,T,D,O,T
Amazona_aestiva,T,D,O,T
Amazona_agilis,T,D,O,T
Amazona_amazonica,T,D,O,T
Amazona_finschi,T,D,O,T
Myiopsitta_monachus,T,D,O,T
Bolborhynchus_lineola,T,D,O,T
Forpus_passerinus,T,D,O,T
Psittrichas_fulgidus,T,D,O,T
Coracopsis_barklyi,T,D,O,T
Agapornis_personatus,T,D,O,T
Agapornis_roseicollis,T,D,O,T
Eos_histrio,T,D,O,T
Melopsittacus_undulatus,T,D,O,T
Psittaculirostris_salvadorii,T,D,O,T
Trichoglossus_euteles,T,D,O,T
Trichoglossus_haematodus,T,D,O,T
Eunymphicus_cornutus,T,D,O,T
Neophema_chrysogaster,T,D,O,T
Eclectus_roratus,T,D,O,T
Psittacula_eupatria,T,D,O,T
Psittacula_krameri,T,D,O,T
Acanthisitta_chloris,T,D,O,T
Pitta_iris,T,D,O,T
Pitta_versicolor,T,D,O,T
Cercomacroides_serva,T,D,O,T
Frederickena_unduliger,T,D,O,T
Hafferia_fortis,T,D,O,T
Sakesphorus_canadensis,T,D,O,T
Thamnophilus_caerulescens,T,D,O,T
Grallaricula_ferrugineipectus,T,D,O,T
Rhinocrypta_lanceolata,T,D,O,T
Scytalopus_latrans,T,D,O,T
Scytalopus_parvirostris,T,D,O,T
Dendrocolaptes_platyrostris,T,D,O,T
Dendroplex_picus,T,D,O,T
Xiphocolaptes_falcirostris,T,D,O,T
Aphrastura_spinicauda,T,D,O,T
Phacellodomus_ruber,T,D,O,T
Phacellodomus_sibilatrix,T,D,O,T
Premnoplex_brunnescens,T,D,O,T
Pseudoseisura_lophotes,T,D,O,T
Thripadectes_holostictus,T,D,O,T
Chiroxiphia_boliviana,T,D,O,T
Chiroxiphia_lanceolata,T,D,O,T
Masius_chrysopterus,T,D,O,T
Procnias_averano,T,D,O,T
Myiobius_atricaudus,T,D,O,T
Schiffornis_turdina,T,D,O,T
Empidonax_difficilis,T,D,O,T
Empidonax_oberholseri,T,D,O,T
Empidonax_traillii,T,D,O,T
Empidonax_virescens,T,D,O,T
Leptopogon_amaurocephalus,T,D,O,T
Mionectes_macconnelli,T,D,O,T
Mionectes_oleagineus,T,D,O,T
Myiarchus_cinerascens,T,D,O,T
Myiozetetes_similis,T,D,O,T
Rhynchocyclus_fulvipectus,T,D,O,T
Sayornis_phoebe,T,D,O,T
Tolmomyias_sulphurescens,T,D,O,T
Tyrannus_forficatus,T,D,O,T
Tyrannus_melancholicus,T,D,O,T
Tyrannus_savana,T,D,O,T
Tyrannus_tyrannus,T,D,O,T
Xolmis_pyrope,T,D,O,T
Zimmerius_chrysops,T,D,O,T
Menura_novaehollandiae,T,D,O,T
Archboldia_papuensis,T,D,O,T
Chlamydera_nuchalis,T,D,O,T
Ailuroedus_crassirostris,T,D,O,T
Malurus_splendens,T,D,O,T
Manorina_melanophrys,T,D,O,T
Ramsayornis_modestus,T,D,O,T
Acanthiza_chrysorrhoa,T,D,O,T
Acanthiza_inornata,T,D,O,T
Gerygone_igata,T,D,O,T
Gerygone_flavolateralis,T,D,O,T
Pyrrholaemus_sagittatus,T,D,O,T
Pomatostomus_temporalis,T,D,O,T
Mohoua_novaeseelandiae,T,D,O,T
Tunchiornis_ochraceiceps,T,D,O,T
Oriolus_sagittatus,T,D,O,T
Euryceros_prevostii,T,D,O,T
Chasiempis_sandwichensis,T,D,O,T
Dicrurus_macrocercus,T,D,O,T
Paradisaea_rubra,T,D,O,T
Paradigalla_brevicauda,T,D,O,T
Astrapia_mayeri,T,D,O,T
Melampitta_lugubris,T,D,O,T
Lanius_collaris,T,D,O,T
Lanius_collurio,T,D,O,T
Lanius_excubitor,T,D,O,T
Lanius_phoenicuroides,T,D,O,T
Lanius_senator,T,D,O,T
Lanius_tephronotus,T,D,O,T
Cyanopica_cyanus,T,D,O,T
Aphelocoma_coerulescens,T,D,O,T
Cyanocorax_beecheii,T,D,O,T
Gymnorhinus_cyanocephalus,T,D,O,T
Corvus_albus,T,D,O,T
Corvus_brachyrhynchos,T,D,O,T
Corvus_caurinus,T,D,O,T
Corvus_corax,T,D,O,T
Corvus_corone,T,D,O,T
Corvus_frugilegus,T,D,O,T
Corvus_hawaiiensis,T,D,O,T
Corvus_monedula,T,D,O,T
Corvus_splendens,T,D,O,T
Pica_pica,T,D,O,T
Pica_hudsonia,T,D,O,T
Garrulus_glandarius,T,D,O,T
Eopsaltria_georgiana,T,D,O,T
Picathartes_gymnocephalus,T,D,O,T
Remiz_pendulinus,T,D,O,T
Lophophanes_cristatus,T,D,O,T
Poecile_atricapillus,T,D,O,T
Poecile_montanus,T,D,O,T
Poecile_palustris,T,D,O,T
Parus_major,T,D,O,T
Parus_monticolus,T,D,O,T
Cyanistes_caeruleus,T,D,O,T
Periparus_ater,T,D,O,T
Alauda_arvensis,T,D,O,T
Ammomanes_deserti,T,D,O,T
Calandrella_cinerea,T,D,O,T
Calendulauda_barlowi,T,D,O,T
Calendulauda_erythrochlamys,T,D,O,T
Certhilauda_chuana,T,D,O,T
Eremophila_alpestris,T,D,O,T
Galerida_cristata,T,D,O,T
Abroscopus_superciliaris,T,D,O,T
Cisticola_aridulus,T,D,O,T
Orthotomus_sutorius,T,D,O,T
Prinia_maculosa,T,D,O,T
Acrocephalus_arundinaceus,T,D,O,T
Acrocephalus_melanopogon,T,D,O,T
Acrocephalus_palustris,T,D,O,T
Acrocephalus_scirpaceus,T,D,O,T
Donacobius_atricapilla,T,D,O,T
Cecropis_semirufa,T,D,O,T
Delichon_urbicum,T,D,O,T
Tachycineta_albilinea,T,D,O,T
Tachycineta_bicolor,T,D,O,T
Tachycineta_cyaneoviridis,T,D,O,T
Tachycineta_leucorrhoa,T,D,O,T
Tachycineta_stolzmanni,T,D,O,T
Tachycineta_thalassina,T,D,O,T
Hirundo_atrocaerulea,T,D,O,T
Hirundo_neoxena,T,D,O,T
Hirundo_rustica,T,D,O,T
Hirundo_tahitica,T,D,O,T
Notiochelidon_cyanoleuca,T,D,O,T
Petrochelidon_ariel,T,D,O,T
Petrochelidon_pyrrhonota,T,D,O,T
Petrochelidon_spilodera,T,D,O,T
Progne_chalybea,T,D,O,T
Progne_subis,T,D,O,T
Progne_tapera,T,D,O,T
Riparia_riparia,T,D,O,T
Stelgidopteryx_ruficollis,T,D,O,T
Sylvia_atricapilla,T,D,O,T
Chamaea_fasciata,T,D,O,T
Sinosuthora_zappeyi,T,D,O,T
Zosterops_lateralis,T,D,O,T
Zosterops_virens,T,D,O,T
Argya_squamiceps,T,D,O,T
Garrulax_strepitans,T,D,O,T
Trochalopteron_elliotii,T,D,O,T
Phylloscopus_trochilus,T,D,O,T
Phylloscopus_collybita,T,D,O,T
Phylloscopus_sibilatrix,T,D,O,T
Urosphena_squameiceps,T,D,O,T
Bombycilla_cedrorum,T,D,O,T
Cinclus_cinclus,T,D,O,T
Cinclus_leucocephalus,T,D,O,T
Copsychus_malabaricus,T,D,O,T
Erithacus_rubecula,T,D,O,T
Pogonocichla_stellata,T,D,O,T
Ficedula_albicollis,T,D,O,T
Ficedula_hypoleuca,T,D,O,T
Myrmecocichla_formicivora,T,D,O,T
Oenanthe_familiaris,T,D,O,T
Oenanthe_oenanthe,T,D,O,T
Saxicola_rubicola,T,D,O,T
Saxicola_torquatus,T,D,O,T
Saxicola_rubetra,T,D,O,T
Catharus_bicknelli,T,D,O,T
Catharus_dryas,T,D,O,T
Catharus_fuscescens,T,D,O,T
Catharus_minimus,T,D,O,T
Catharus_ustulatus,T,D,O,T
Chlamydochaera_jefferyi,T,D,O,T
Geokichla_gurneyi,T,D,O,T
Hylocichla_mustelina,T,D,O,T
Myadestes_obscurus,T,D,O,T
Myadestes_palmeri,T,D,O,T
Sialia_currucoides,T,D,O,T
Sialia_mexicana,T,D,O,T
Turdus_eremita,T,D,O,T
Turdus_hauxwelli,T,D,O,T
Turdus_iliacus,T,D,O,T
Turdus_merula,T,D,O,T
Turdus_migratorius,T,D,O,T
Turdus_olivaceus,T,D,O,T
Turdus_philomelos,T,D,O,T
Turdus_rubrocanus,T,D,O,T
Turdus_rufiventris,T,D,O,T
Turdus_torquatus,T,D,O,T
Turdus_viscivorus,T,D,O,T
Acridotheres_cristatellus,T,D,O,T
Acridotheres_tristis,T,D,O,T
Buphagus_erythrorhynchus,T,D,O,T
Sturnus_vulgaris,T,D,O,T
Margarops_fuscatus,T,D,O,T
Mimus_polyglottos,T,D,O,T
Oreoscoptes_montanus,T,D,O,T
Toxostoma_curvirostre,T,D,O,T
Toxostoma_longirostre,T,D,O,T
Toxostoma_rufum,T,D,O,T
Regulus_regulus,T,D,O,T
Regulus_ignicapillus,T,D,O,T
Tichodroma_muraria,T,D,O,T
Campylorhynchus_brunneicapillus,T,D,O,T
Catherpes_mexicanus,T,D,O,T
Cistothorus_palustris,T,D,O,T
Thryothorus_ludovicianus,T,D,O,T
Troglodytes_aedon,T,D,O,T
Troglodytes_musculus,T,D,O,T
Sitta_europaea,T,D,O,T
Microbates_cinereiventris,T,D,O,T
Certhia_familiaris,T,D,O,T
Anthobaphes_violacea,T,D,O,T
Cinnyris_jugularis,T,D,O,T
Cinnyris_osea,T,D,O,T
Cinnyris_talatala,T,D,O,T
Promerops_cafer,T,D,O,T
Ploceus_castaneiceps,T,D,O,T
Ploceus_cucullatus,T,D,O,T
Foudia_rubra,T,D,O,T
Amandava_subflava,T,D,O,T
Lonchura_oryzivora,T,D,O,T
Spermestes_cucullata,T,D,O,T
Taeniopygia_guttata,T,D,O,T
Passer_cinnamomeus,T,D,O,T
Passer_domesticus,T,D,O,T
Passer_montanus,T,D,O,T
Anthus_hellmayri,T,D,O,T
Anthus_pratensis,T,D,O,T
Anthus_rubescens,T,D,O,T
Anthus_spinoletta,T,D,O,T
